Customer ID,Frequency,Monetary,Tenure,AvgOrderValue,TotalItems,AvgQuantity,UniqueProducts,LastRevenue,StdRevenue,PurchaseSpan,Recency,MaxRevenue,MonthsActive,AvgDaysBetweenPurchases,RevenuePerItem,RevenueConsistency,Churned,Churn_Probability,Risk_Segment
17903,1,381.09000000000003,0,8.468666666666667,142,3.1555555555555554,44,15.9,5.399164329277768,1,394,25.200000000000003,1,1.0,2.6837323943661975,0.6375459729132213,1,0.7707766,High Risk
17904,1,181.07,0,5.325588235294117,59,1.7352941176470589,33,5.95,6.23089282535573,1,21,29.849999999999998,1,1.0,3.0689830508474576,1.1699914732539618,0,0.63318944,High Risk
17905,13,2178.87,608,14.92376712328767,1299,8.897260273972602,129,181.25,31.19409776489912,609,71,204.0,9,46.84615384615385,1.6773441108545033,2.0902294646652955,0,0.19540375,Low Risk
17906,1,72.9,0,6.075,26,2.1666666666666665,12,4.25,4.138263799315756,1,247,16.95,1,1.0,2.803846153846154,0.6811956871301655,1,0.97547513,High Risk
17907,1,291.76,0,22.443076923076923,1046,80.46153846153847,13,211.67999999999998,57.16160532277695,1,641,211.67999999999998,1,1.0,0.27892925430210325,2.5469593816702094,1,0.7772008,High Risk
17908,5,1142.47,351,5.492644230769231,670,3.2211538461538463,178,4.95,5.71624359176138,352,374,39.95,5,70.4,1.705179104477612,1.0407088738315815,1,0.671124,High Risk
17909,1,110.05,0,13.75625,35,4.375,8,21.45,7.747784821667232,1,737,22.5,1,1.0,3.144285714285714,0.5632192510071591,1,0.9400906,High Risk
17910,1,261.7,0,10.065384615384614,121,4.653846153846154,25,5.85,8.904827558473764,1,726,34.8,1,1.0,2.162809917355372,0.884698190753985,1,0.93639743,High Risk
17911,1,366.23,0,9.390512820512821,223,5.717948717948718,39,12.600000000000001,8.266781002974925,1,9,29.88,1,1.0,1.6422869955156951,0.8803332854108676,0,0.60302705,High Risk
17912,6,374.55,65,7.344117647058824,215,4.215686274509804,48,8.850000000000001,5.566124388286912,66,310,34.0,3,11.0,1.742093023255814,0.757902399686644,1,0.5738757,Medium Risk
17913,14,3429.29,677,7.358991416309013,1725,3.7017167381974247,224,33.199999999999996,5.953250928272717,678,59,45.0,12,48.42857142857143,1.9879942028985507,0.8089764740150545,0,0.004506617,Low Risk
17914,1,329.36,0,4.391466666666667,457,6.093333333333334,72,25.0,5.162255869061282,1,4,27.839999999999996,1,1.0,0.7207002188183808,1.175519766151312,0,0.2658463,Low Risk
17915,1,225.78,0,7.785517241379311,184,6.344827586206897,27,5.04,6.582970772166023,1,551,26.0,1,1.0,1.2270652173913044,0.8455405810648182,1,0.7702304,High Risk
17916,2,43.87,104,2.3089473684210526,90,4.7368421052631575,15,1.25,2.965720625819188,105,629,10.44,2,52.5,0.4874444444444444,1.2844470456021102,1,0.71221274,High Risk
17917,3,335.03,317,3.6416304347826083,184,2.0,77,6.6,2.6527212969897733,318,45,16.95,3,106.0,1.8208152173913041,0.7284433015642157,0,0.8298591,High Risk
17918,3,396.39,4,9.909749999999999,352,8.8,34,1.9,21.024940438648525,5,501,102.0,1,1.6666666666666667,1.1261079545454544,2.121641861666392,1,0.7793499,High Risk
17919,2,1840.32,350,46.007999999999996,1452,36.3,37,238.79999999999998,42.05839061992817,351,88,238.79999999999998,2,175.5,1.2674380165289256,0.9141538562843021,0,0.34172922,Medium Risk
17920,54,23581.78,729,14.379134146341462,12265,7.478658536585366,715,5.0,31.579759210707675,730,4,375.0,20,13.518518518518519,1.922688952303302,2.196221197278602,0,0.004800427,Low Risk
17921,10,2394.36,447,6.651000000000001,991,2.7527777777777778,230,6.75,5.691187793055307,448,64,51.0,8,44.8,2.4161049445005047,0.8556890381980614,0,0.21073632,Low Risk
17922,1,170.4,0,21.3,49,6.125,8,8.5,15.4792949267262,1,543,53.1,1,1.0,3.477551020408163,0.7267274613486479,1,0.86711746,High Risk
17923,3,497.0,262,165.66666666666666,140,46.666666666666664,2,207.50000000000003,56.03644647310654,263,282,207.50000000000003,2,87.66666666666667,3.55,0.33824816784571354,1,0.7160265,High Risk
17924,8,3257.7000000000003,402,98.71818181818183,1208,36.60606060606061,27,34.8,78.50551833527952,403,12,367.20000000000005,5,50.375,2.6967715231788083,0.7952488274132743,0,0.19294865,Low Risk
17925,1,244.08,0,244.08,72,72.0,1,244.08,0.0,1,373,244.08,1,1.0,3.39,0.0,1,0.86667186,High Risk
17926,5,1035.49,446,23.533863636363638,572,13.0,27,23.0,15.676373900830738,447,133,89.10000000000001,4,89.4,1.8102972027972029,0.6661198578803779,1,0.6714393,High Risk
17927,1,294.0,0,29.4,108,10.8,10,39.599999999999994,14.782421993705904,1,722,59.400000000000006,1,1.0,2.7222222222222223,0.5028034691736702,1,0.8371013,High Risk
17928,3,341.24,525,12.638518518518518,222,8.222222222222221,27,15.0,19.833369065542758,526,45,82.5,3,175.33333333333334,1.5371171171171172,1.569279582609467,0,0.25436592,Low Risk
17929,12,3082.1,719,205.47333333333333,434,28.933333333333334,6,136.0,91.45513706314202,720,11,408.0,10,60.0,7.101612903225806,0.4450949209782714,0,0.009021976,Low Risk
17930,13,4275.22,609,49.140459770114944,3795,43.62068965517241,39,10.08,50.26778856512403,610,36,201.6,11,46.92307692307692,1.126540184453228,1.0229409492764794,0,0.26895452,Low Risk
17931,14,3402.24,527,9.692991452991452,1919,5.467236467236467,274,69.96000000000001,18.737479519399795,528,134,244.08,10,37.714285714285715,1.7729233976029182,1.9330956403161825,1,0.64698976,High Risk
17932,3,1331.57,182,14.795222222222222,789,8.766666666666667,84,10.2,4.314614628013106,183,29,25.5,3,61.0,1.6876679340937895,0.29162215769443556,0,0.3665323,Medium Risk
17933,1,114.69,0,8.192142857142857,63,4.5,12,7.6499999999999995,5.477142964625358,1,632,20.4,1,1.0,1.8204761904761904,0.6685848941037145,1,0.9262955,High Risk
17934,3,1049.15,354,25.589024390243903,628,15.317073170731707,36,45.0,20.36151809233266,355,52,105.0,2,118.33333333333333,1.6706210191082804,0.7957129502794061,0,0.4858654,Medium Risk
17935,7,686.14,596,10.7209375,244,3.8125,60,2.9,19.27478776930079,597,138,119.0,5,85.28571428571429,2.8120491803278687,1.7978640178903003,1,0.60943913,High Risk
17936,1,380.13,0,5.279583333333333,257,3.5694444444444446,68,5.8,7.576958109303552,1,5,48.75,1,1.0,1.4791050583657588,1.435143198037134,0,0.38864058,Medium Risk
17937,7,4301.22,353,100.02837209302326,1754,40.7906976744186,19,59.699999999999996,59.61362967078013,354,9,261.6,6,50.57142857142857,2.4522348916761687,0.5959672083370637,0,0.23874575,Low Risk
17938,1,144.29,0,4.97551724137931,53,1.8275862068965518,29,9.9,3.803296113905577,1,420,11.9,1,1.0,2.7224528301886792,0.7644021574832749,1,0.8566201,High Risk
17939,1,99.14,0,8.261666666666667,40,3.3333333333333335,12,11.56,7.328686888873853,1,160,25.200000000000003,1,1.0,2.4785,0.8870712393230406,1,0.95045733,High Risk
17940,16,30306.79,687,865.9082857142857,85148,2432.8,11,192.0,1031.8349081483168,688,49,3707.4,12,43.0,0.3559307323718702,1.1916214744349727,0,0.012601403,Low Risk
17941,4,1433.28,571,204.75428571428571,1108,158.28571428571428,5,165.36,100.4116737664074,572,131,414.71999999999997,4,143.0,1.2935740072202166,0.4904008402858142,1,0.33722547,Medium Risk
17942,1,77.50000000000001,0,38.75000000000001,38,19.0,2,75.60000000000001,52.11376977344856,1,8,75.60000000000001,1,1.0,2.0394736842105265,1.3448714780244788,0,0.5580329,Medium Risk
17944,1,74.99,0,2.9995999999999996,84,3.36,24,0.42,2.393565123409012,1,423,10.08,1,1.0,0.8927380952380952,0.79796143599447,1,0.7734041,High Risk
17945,3,360.35,0,5.004861111111111,244,3.388888888888889,66,1.65,7.126019174561126,1,697,38.25,1,0.3333333333333333,1.4768442622950821,1.4238195658898323,1,0.78536457,High Risk
17946,2,149.57999999999998,26,7.478999999999999,75,3.75,18,19.9,10.721612653642028,27,233,49.9,2,13.5,1.9943999999999997,1.4335623283382843,1,0.7698025,High Risk
17947,1,176.68,0,19.63111111111111,168,18.666666666666668,9,16.599999999999998,14.760173139604802,1,37,42.96,1,1.0,1.0516666666666667,0.7518766032173604,0,0.5749247,Medium Risk
17948,1,358.56000000000006,0,358.56000000000006,144,144.0,1,358.56000000000006,0.0,1,147,358.56000000000006,1,1.0,2.49,0.0,1,0.8434815,High Risk
17949,118,117314.08,736,752.0133333333333,60538,388.06410256410254,58,864.0,967.3334109024518,737,1,8985.6,25,6.245762711864407,1.9378585351349567,1.286324813703372,0,0.009261457,Low Risk
17950,7,1166.29,631,7.068424242424242,659,3.993939393939394,133,17.849999999999998,10.378174680403568,632,72,109.5,6,90.28571428571429,1.7697875569044006,1.4682444522945313,0,0.04030248,Low Risk
17951,4,1340.5800000000002,364,47.877857142857145,780,27.857142857142858,24,10.08,43.40847991546617,365,40,177.60000000000002,3,91.25,1.718692307692308,0.906650433120778,0,0.20977977,Low Risk
17952,4,788.46,163,8.045510204081634,477,4.86734693877551,85,14.850000000000001,14.904839601667678,164,378,132.6,2,41.0,1.6529559748427674,1.8525661174484849,1,0.8099897,High Risk
17953,1,159.17000000000002,0,7.958500000000001,98,4.9,20,11.9,6.136645127514922,1,540,25.5,1,1.0,1.624183673469388,0.7710806216642484,1,0.88974404,High Risk
17954,19,3804.38,725,5.1202960969044415,3180,4.279946164199193,479,0.39,5.687708875920248,726,5,60.48,14,38.21052631578947,1.1963459119496855,1.1108163997310323,0,0.0050245863,Low Risk
17955,6,949.9,466,43.17727272727273,681,30.954545454545453,16,163.2,56.19262306963332,467,199,190.8,2,77.83333333333333,1.3948604992657856,1.3014398437013717,1,0.7609579,High Risk
17956,1,12.75,0,12.75,1,1.0,1,12.75,0.0,1,249,12.75,1,1.0,12.75,0.0,1,0.9757952,High Risk
17957,1,111.68,0,3.6025806451612907,287,9.258064516129032,31,10.5,2.984703187635174,1,66,10.5,1,1.0,0.3891289198606272,0.8284903189173566,0,0.19977732,Low Risk
17958,2,973.88,611,27.052222222222223,284,7.888888888888889,35,372.29999999999995,68.19184363087551,612,117,372.29999999999995,2,306.0,3.429154929577465,2.520748316744895,1,0.7036848,High Risk
17959,1,140.75,0,70.375,49,24.5,2,100.80000000000001,43.027447635201426,1,592,100.80000000000001,1,1.0,2.872448979591837,0.6114024530756863,1,0.68102163,High Risk
17960,3,135.08,470,3.6508108108108113,60,1.6216216216216217,37,3.3,4.7816038559708645,471,171,21.8,3,157.0,2.2513333333333336,1.3097375086683591,1,0.8339237,High Risk
17961,100,2866.74,717,4.550380952380952,1491,2.3666666666666667,486,4.25,6.518331775786137,718,21,125.0,23,7.18,1.922696177062374,1.4324804547134609,0,0.0021777186,Low Risk
17962,4,666.96,552,3.6445901639344265,633,3.459016393442623,146,7.5,4.136847916319848,553,142,30.0,3,138.25,1.0536492890995262,1.1350653242871118,1,0.33225277,Medium Risk
17963,4,643.16,217,5.900550458715596,341,3.128440366972477,98,8.25,4.9008268075798505,218,471,29.849999999999998,4,54.5,1.886099706744868,0.8305711207572046,1,0.75527376,High Risk
17964,2,463.21,340,4.726632653061224,294,3.0,84,2.08,5.1684985444393075,341,32,29.75,2,170.5,1.5755442176870749,1.093484288670478,0,0.3172194,Medium Risk
17965,29,7006.65,687,8.576070991432069,4383,5.364749082007344,588,19.799999999999997,7.017305000528633,688,38,51.0,19,23.724137931034484,1.5985968514715947,0.818242410486023,0,0.0042860727,Low Risk
17966,10,1963.92,652,17.37982300884956,3918,34.67256637168141,82,72.0,18.813516654176215,653,38,81.12,7,65.3,0.5012557427258806,1.0824918438235325,0,0.007687044,Low Risk
17967,2,223.42,44,3.6626229508196717,111,1.819672131147541,59,19.9,3.638565606407441,45,372,19.9,2,22.5,2.012792792792793,0.9934316622990508,1,0.8880993,High Risk
17968,4,590.4399999999999,138,4.6128124999999995,352,2.75,106,1.95,12.617825719426735,139,374,140.4,3,34.75,1.6773863636363635,2.7353866473928297,1,0.53044146,Medium Risk
17969,20,2354.29,566,11.540637254901961,1014,4.970588235294118,113,7.5,11.497559864733788,567,166,75.0,10,28.35,2.321785009861933,0.9962673300254823,1,0.24376203,Low Risk
17970,1,562.79,0,19.40655172413793,513,17.689655172413794,27,29.75,19.642737530312036,1,211,102.0,1,1.0,1.0970565302144248,1.0121704159260987,1,0.7672565,High Risk
17971,1,161.94,0,7.711428571428572,62,2.9523809523809526,21,15.299999999999999,5.428369263152872,1,548,15.299999999999999,1,1.0,2.6119354838709676,0.7039382149327548,1,0.95053154,High Risk
17972,1,135.19,0,4.506333333333333,36,1.2,30,2.34,3.498210856338179,1,242,15.95,1,1.0,3.7552777777777777,0.7762876373263212,1,0.98154736,High Risk
17973,1,337.04,0,22.469333333333335,176,11.733333333333333,15,9.959999999999999,13.898556691082643,1,52,49.800000000000004,1,1.0,1.915,0.6185567005881784,0,0.6012903,High Risk
17974,6,1739.09,382,4.817423822714681,1189,3.293628808864266,279,7.5,5.834639735654235,383,25,51.0,5,63.833333333333336,1.4626492851135406,1.2111535024473599,0,0.1579314,Low Risk
17975,24,6696.33,475,14.36980686695279,2179,4.675965665236052,243,25.0,20.441030090125476,476,15,98.10000000000001,14,19.833333333333332,3.0731206975676915,1.4224985957977687,0,0.6090854,High Risk
17976,1,321.79,0,5.645438596491228,93,1.631578947368421,56,3.75,6.362053259695175,1,372,31.75,1,1.0,3.4601075268817207,1.1269369334119301,1,0.8746244,High Risk
17977,2,1511.45,370,14.533173076923077,1948,18.73076923076923,94,6.959999999999999,12.248568473077023,371,29,79.8,2,185.5,0.7758983572895277,0.8428007021072549,0,0.18759596,Low Risk
17978,4,1159.99,366,17.313283582089554,1297,19.35820895522388,62,4.25,36.94168399420163,367,365,207.35999999999999,4,91.75,0.8943639167309175,2.133719107588435,1,0.43379313,Medium Risk
17979,4,732.41,224,5.30731884057971,383,2.7753623188405796,116,15.0,7.497130890616042,225,36,54.08,3,56.25,1.9122976501305482,1.412602316878543,0,0.40422943,Medium Risk
17980,4,1012.72,227,16.601967213114754,771,12.639344262295081,41,127.2,23.530519601832857,228,166,127.2,4,57.0,1.313514915693904,1.4173332171891582,1,0.7484395,High Risk
17981,1,239.12,0,14.065882352941177,260,15.294117647058824,17,61.199999999999996,12.59262386221768,1,411,61.199999999999996,1,1.0,0.9196923076923077,0.8952601441021267,1,0.8195458,High Risk
17982,1,138.18,0,10.62923076923077,117,9.0,13,10.2,7.745310905679711,1,681,25.200000000000003,1,1.0,1.181025641025641,0.7286802849459852,1,0.8439472,High Risk
17983,1,171.71,0,7.154583333333334,108,4.5,23,8.4,9.009520558187642,1,395,45.0,1,1.0,1.5899074074074075,1.2592655838128437,1,0.8516373,High Risk
17984,5,1152.19,593,4.761115702479339,939,3.8801652892561984,209,1.17,4.903796564065858,594,145,35.8,4,118.8,1.2270394036208734,1.0299679466962373,1,0.49235752,Medium Risk
17985,1,631.35,0,30.064285714285717,171,8.142857142857142,20,26.55,19.025930613620076,1,22,69.5,1,1.0,3.692105263157895,0.632841597982136,0,0.72445124,High Risk
17986,1,20.8,0,20.8,10,10.0,1,20.8,0.0,1,56,20.8,1,1.0,2.08,0.0,0,0.49891588,Medium Risk
17987,5,965.4399999999999,365,5.886829268292683,981,5.9817073170731705,139,40.8,7.61680598696491,366,185,60.0,3,73.2,0.9841386340468908,1.2938724124360346,1,0.5560019,Medium Risk
17988,14,489.54,720,3.98,186,1.5121951219512195,115,6.95,4.256271746532154,721,12,39.95,7,51.5,2.6319354838709677,1.069415011691496,0,0.012977561,Low Risk
17989,1,207.32999999999998,0,7.149310344827586,300,10.344827586206897,26,3.15,6.478130203689996,1,379,30.0,1,1.0,0.6910999999999999,0.9061195963295706,1,0.752098,High Risk
17990,6,1527.6100000000001,495,26.800175438596494,777,13.631578947368421,40,10.2,20.49595190791413,496,237,102.0,5,82.66666666666667,1.9660360360360363,0.7647693185767999,1,0.46812433,Medium Risk
17991,3,300.3,366,7.902631578947369,93,2.4473684210526314,37,25.5,10.630764301986062,367,225,59.0,2,122.33333333333333,3.229032258064516,1.3452182599915763,1,0.82021725,High Risk
17992,1,252.88,0,4.863076923076923,130,2.5,49,7.65,5.315934809224771,1,389,25.200000000000003,1,1.0,1.945230769230769,1.0931216785814937,1,0.70687366,High Risk
17993,1,225.99,0,3.7665,108,1.8,60,3.75,7.05713506594447,1,617,50.400000000000006,1,1.0,2.0925000000000002,1.8736585864713844,1,0.7318577,High Risk
17994,11,2270.0299999999997,499,7.418398692810457,2181,7.127450980392157,227,8.25,8.369445153742662,500,122,75.0,10,45.45454545454545,1.040820724438331,1.128201044499524,1,0.2124154,Low Risk
17995,3,495.48,105,17.08551724137931,263,9.068965517241379,28,52.5,18.548757483648117,106,282,71.4,2,35.333333333333336,1.8839543726235741,1.0856421389880426,1,0.89877033,High Risk
17996,3,482.33,166,7.1989552238805965,587,8.761194029850746,63,9.95,4.92934814497093,167,380,25.5,2,55.666666666666664,0.821686541737649,0.6847310466134231,1,0.63882136,High Risk
17997,8,1962.46,89,11.966219512195122,2273,13.859756097560975,133,8.7,17.78139760979586,90,74,97.80000000000001,3,11.25,0.8633787945446546,1.4859661893778833,0,0.08660417,Low Risk
17998,3,639.24,358,11.021379310344829,561,9.672413793103448,57,112.5,17.640615560755567,359,380,112.5,2,119.66666666666667,1.1394652406417112,1.6005814756958618,1,0.7914595,High Risk
17999,3,528.46,341,3.9437313432835825,286,2.1343283582089554,125,3.3,3.4758435275530988,342,37,19.8,3,114.0,1.8477622377622378,0.8813591051207569,0,0.38614863,Medium Risk
18000,1,124.25,0,20.708333333333332,109,18.166666666666668,6,12.5,32.69736773299445,1,564,87.0,1,1.0,1.139908256880734,1.578947335194903,1,0.8948358,High Risk
18001,6,924.14,725,7.001060606060606,874,6.621212121212121,120,16.95,7.229464758790164,726,12,40.56,5,121.0,1.0573684210526315,1.0326242216117707,0,0.0034182924,Low Risk
18002,4,244.37,355,4.610754716981132,71,1.3396226415094339,52,17.0,5.152693040856851,356,376,29.95,4,89.0,3.441830985915493,1.1175378776667066,1,0.84370756,High Risk
18003,1,353.51,0,15.37,297,12.91304347826087,23,1.9,15.159555042642546,1,376,45.0,1,1.0,1.1902693602693601,0.9863080704386823,1,0.67020535,High Risk
18004,1,157.92,0,4.268108108108108,75,2.027027027027027,32,1.69,3.57059039456583,1,362,15.9,1,1.0,2.1056,0.8365744972070397,1,0.90083,High Risk
18005,2,226.47,43,4.273018867924528,86,1.6226415094339623,52,4.95,5.056412373985235,44,4,25.5,2,22.0,2.633372093023256,1.1833349044960368,0,0.7858286,High Risk
18006,4,969.51,699,15.389047619047618,395,6.26984126984127,57,11.8,24.447264291458165,700,23,162.72,4,175.0,2.4544556962025315,1.5886145066702402,0,0.010186428,Low Risk
18007,1,215.22,0,4.3044,246,4.92,46,2.95,3.171955014221497,1,393,16.95,1,1.0,0.8748780487804878,0.7369099094464958,1,0.8975709,High Risk
18008,23,19759.079999999998,632,203.70185567010307,7825,80.6701030927835,77,0.84,950.0332350352382,633,70,8925.0,13,27.52173913043478,2.5251220447284344,4.663841828588078,0,0.1950468,Low Risk
18009,8,2144.23,417,11.978938547486033,651,3.636871508379888,145,23.8,12.99011562393379,418,235,69.5,6,52.25,3.2937480798771124,1.0844129112474634,1,0.56966966,Medium Risk
18010,1,174.8,0,12.485714285714286,60,4.285714285714286,14,1.9,16.060779133455085,1,257,63.6,1,1.0,2.9133333333333336,1.2863324248762653,1,0.93812627,High Risk
18011,2,410.79,194,6.520476190476191,125,1.9841269841269842,63,5.1,7.023220800654536,195,373,49.75,2,97.5,3.2863200000000004,1.0771024378422935,1,0.90488833,High Risk
18012,1,115.3,0,8.86923076923077,63,4.846153846153846,13,29.95,8.169265023589393,1,723,29.95,1,1.0,1.83015873015873,0.9210793174905646,1,0.864315,High Risk
18013,2,187.29,0,6.041612903225806,285,9.193548387096774,31,10.08,5.39327426632727,1,155,23.400000000000002,1,0.5,0.657157894736842,0.8926878223938566,1,0.70007735,High Risk
18014,1,162.22,0,5.407333333333333,66,2.2,29,2.08,5.548283943044342,1,28,27.04,1,1.0,2.457878787878788,1.0260665657214294,0,0.67634535,High Risk
18015,1,120.03,0,2.6093478260869567,157,3.4130434782608696,46,1.9,1.8259042230862101,1,4,7.8,1,1.0,0.7645222929936306,0.6997550134296897,0,0.4086613,Medium Risk
18016,7,1954.56,648,11.565443786982248,1207,7.1420118343195265,115,37.5,7.836131437327433,649,32,42.5,7,92.71428571428571,1.6193537696768847,0.6775469736965538,0,0.010553466,Low Risk
18017,4,688.0,350,172.0,400,100.0,1,179.0,8.082903768654765,351,81,179.0,4,87.75,1.72,0.046993626561946306,0,0.24146895,Low Risk
18018,4,297.99,312,6.7725,186,4.2272727272727275,43,2.95,14.954858139639574,313,108,87.0,4,78.25,1.6020967741935483,2.2081739593413916,1,0.8082573,High Risk
18019,1,38.45,0,7.69,7,1.4,5,9.95,3.0784330429619544,1,52,9.95,1,1.0,5.492857142857143,0.4003163905022047,0,0.97206724,High Risk
18020,1,190.48000000000002,0,15.873333333333335,67,5.583333333333333,12,5.8,15.252805007803012,1,544,45.9,1,1.0,2.842985074626866,0.9609074973416428,1,0.9194964,High Risk
18021,2,216.41,2,6.7628125,168,5.25,32,7.49,6.703147664259752,3,510,30.0,1,1.5,1.288154761904762,0.991177511465792,1,0.747492,High Risk
18022,5,1507.25,510,3.546470588235294,1311,3.084705882352941,306,6.84,3.707733982833503,511,36,30.599999999999998,4,102.2,1.1496948893974066,1.0454715161414754,0,0.17897937,Low Risk
18024,2,389.78,0,18.56095238095238,184,8.761904761904763,21,52.199999999999996,37.37916784851716,1,153,153.0,1,0.5,2.118369565217391,2.013860446454052,1,0.92660224,High Risk
18025,6,1177.72,239,10.515357142857143,1053,9.401785714285714,83,30.0,8.386919129448696,240,380,47.7,4,40.0,1.1184425451092117,0.7975876630253829,1,0.33021122,Medium Risk
18026,2,2074.07,4,122.00411764705883,530,31.176470588235293,12,272.0,143.52521372823415,5,501,458.7,1,2.5,3.9133396226415096,1.1763964733012773,1,0.9016756,High Risk
18027,1,115.31,0,5.490952380952381,78,3.7142857142857144,21,3.3,4.377776724276725,1,99,15.299999999999999,1,1.0,1.4783333333333333,0.7972709323546199,1,0.9366943,High Risk
18028,1,192.05,0,48.0125,133,33.25,4,81.6,35.221309245966424,1,583,81.6,1,1.0,1.443984962406015,0.7335862378748539,1,0.7812064,High Risk
18029,1,433.77,0,24.098333333333333,253,14.055555555555555,18,182.88,40.44666528099617,1,642,182.88,1,1.0,1.714505928853755,1.678400938418819,1,0.83692443,High Risk
18030,2,230.64999999999998,38,25.627777777777776,67,7.444444444444445,8,74.85,32.31839753831313,39,4,88.5,2,19.5,3.4425373134328354,1.2610690563399878,0,0.5476154,Medium Risk
18031,1,451.3,0,7.163492063492064,298,4.73015873015873,49,0.95,9.705034469821314,1,379,45.0,1,1.0,1.5144295302013424,1.3547909851512137,1,0.7014907,High Risk
18032,1,73.5,0,14.7,42,8.4,5,19.799999999999997,3.0149626863362657,1,334,19.799999999999997,1,1.0,1.75,0.20509950247185482,1,0.83385634,High Risk
18033,1,93.82000000000001,0,2.8430303030303032,252,7.636363636363637,32,3.18,1.881193910872303,1,65,6.84,1,1.0,0.37230158730158736,0.6616861975995096,0,0.33499467,Medium Risk
18034,3,754.2,353,3.524299065420561,951,4.44392523364486,182,2.08,4.273833171272326,354,22,31.200000000000003,2,118.0,0.7930599369085174,1.2126760788282653,0,0.4905445,Medium Risk
18035,5,1260.23,349,22.109298245614035,1134,19.894736842105264,52,16.95,28.942949046335045,350,36,121.67999999999999,3,70.0,1.1113139329805997,1.3090849254827275,0,0.40623608,Medium Risk
18036,11,1545.49,689,4.740766871165644,741,2.273006134969325,221,6.24,8.215343825995953,690,32,122.39999999999999,9,62.72727272727273,2.0856815114709852,1.7329145366677756,0,0.005575857,Low Risk
18037,15,167.42,583,5.073333333333333,37,1.121212121212121,31,7.95,5.013307083818691,584,154,21.95,10,38.93333333333333,4.524864864864864,0.9881682819616342,1,0.7820161,High Risk
18038,1,141.48,0,5.239999999999999,80,2.962962962962963,25,7.49,6.580317972209596,1,556,30.0,1,1.0,1.7685,1.2557858725590834,1,0.75120556,High Risk
18039,4,548.22,266,3.469746835443038,555,3.5126582278481013,137,1.9,3.342212728531896,267,374,30.599999999999998,4,66.75,0.9877837837837838,0.9632439734195023,1,0.82754976,High Risk
18040,2,357.20000000000005,226,18.8,148,7.7894736842105265,18,17.0,5.207126526854007,227,19,35.400000000000006,2,113.5,2.413513513513514,0.27697481525819184,0,0.68950033,High Risk
18041,38,8018.7699999999995,683,9.637944711538461,7316,8.79326923076923,464,3.75,12.751730171438332,684,12,102.0,20,18.0,1.0960593220338983,1.323075671535247,0,0.0020945887,Low Risk
18042,2,281.15,488,17.571875,69,4.3125,13,7.5,16.67288186197375,489,54,71.69999999999999,2,244.5,4.07463768115942,0.9488390887127157,0,0.20897584,Low Risk
18043,3,529.29,342,4.6025217391304345,265,2.3043478260869565,106,7.5,3.9305510179042105,343,25,23.9,3,114.33333333333333,1.997320754716981,0.8539994465396743,0,0.3396227,Medium Risk
18044,18,3505.61,555,17.52805,1598,7.99,128,25.200000000000003,18.25866589042009,556,4,175.2,13,30.88888888888889,2.1937484355444306,1.0416826680902946,0,0.26154414,Low Risk
18045,1,178.34,0,4.147441860465117,138,3.2093023255813953,43,0.39,3.2109752954094475,1,45,10.5,1,1.0,1.2923188405797101,0.7742062223988238,0,0.7574307,High Risk
18046,1,189.63,0,7.293461538461538,44,1.6923076923076923,26,10.75,7.6774203700501875,1,650,39.95,1,1.0,4.309772727272727,1.052644252604044,1,0.91938084,High Risk
18047,2,326.09,0,3.9287951807228914,130,1.5662650602409638,74,11.8,4.1860087508766055,1,381,19.9,1,0.5,2.508384615384615,1.0654688163475061,1,0.9346949,High Risk
18048,3,394.93,290,6.693728813559322,256,4.338983050847458,56,3.8,11.35908050830504,291,203,76.32000000000001,2,97.0,1.5426953125,1.6969735142683446,1,0.7617804,High Risk
18049,2,500.92,153,5.757701149425287,402,4.620689655172414,82,10.5,8.54790028632755,154,437,70.80000000000001,2,77.0,1.2460696517412935,1.4846029803371734,1,0.81842625,High Risk
18050,2,412.06,33,17.915652173913042,250,10.869565217391305,22,23.4,6.7930009609403115,34,359,35.400000000000006,2,17.0,1.64824,0.37916570912397995,1,0.75067693,High Risk
18051,7,2282.28,96,41.496,1661,30.2,41,6.6000000000000005,36.22301036634035,97,634,165.0,4,13.857142857142858,1.3740397350993379,0.872927760900818,1,0.37686065,Medium Risk
18052,1,10877.18,0,679.82375,17766,1110.375,16,846.0,554.2550897300508,1,565,1998.0,1,1.0,0.6122469886299674,0.8152923308873083,1,0.78640854,High Risk
18053,3,571.07,456,17.8459375,409,12.78125,29,19.799999999999997,10.31790296879105,457,71,45.9,3,152.33333333333334,1.3962591687041566,0.5781653650188481,0,0.41870204,Medium Risk
18054,1,176.5,0,16.045454545454547,96,8.727272727272727,11,15.0,4.295139959620324,1,393,23.6,1,1.0,1.8385416666666667,0.26768577652024683,1,0.8474131,High Risk
18055,14,10142.64,406,19.029343339587243,3534,6.630393996247655,320,5.85,13.14365628384416,407,7,127.5,9,29.071428571428573,2.8700169779286924,0.6907046685368836,0,0.13427809,Low Risk
18056,2,554.6,330,18.486666666666668,334,11.133333333333333,28,23.4,8.092481965862891,331,288,35.95,2,165.5,1.6604790419161677,0.43774695091216503,1,0.72935206,High Risk
18057,3,1188.46,297,8.869104477611941,970,7.2388059701492535,121,15.299999999999999,12.676913149957235,298,393,127.5,3,99.33333333333333,1.2252164948453608,1.4293340643305363,1,0.738565,High Risk
